6.584418849362837989e+01,6.717990723303723044e+00,2.992587132624182189e+00,6.533343915805768454e+00,3.193948492083417534e+01,2.928230213867464116e+01,2.633650846413742475e+00,2.667006169715734032e+01,1.108918257810513897e+00,1.033805800419837340e+01
4.617470250981753566e+01,7.773968427316460428e+00,6.261494424876048015e+00,8.633383182827090607e+00,6.254853864712998046e+01,1.469024271810672388e+01,4.420137326738206696e+00,1.485642314312809731e+01,3.051182303236450011e+00,2.065051344727417515e+01
5.842898292589504194e+01,1.782428908252247313e+00,1.562431979929058024e+01,6.249933259451885270e+00,4.194103036523988948e+01,2.699724263089965604e+01,2.517143264268653979e+00,3.184009455588739002e+01,2.108381613961721524e+00,1.357102880730363381e+01
4.332289873235181688e+01,3.966543484674522446e+00,6.795439897485785252e+00,1.239589531713967396e+01,5.069817934402716730e+01,2.056361173589443325e+01,6.236257225379421953e+00,3.428096240290479813e+01,2.703256825033486965e+00,1.909754116555973269e+01
8.765196595940285818e+01,9.300506581742267187e+00,4.178776574927133503e+00,6.364746337419160405e+00,3.585680907680252005e+01,1.307160989939434792e+01,3.903354462118247881e+00,8.509937053859802703e+00,5.088213969384574931e+00,1.213466621539977908e+01
8.317255535745518102e+01,3.437608842053216485e+00,4.312615077462664814e+00,5.218236863212103671e+00,3.732347485436153534e+01,1.724768815820077350e+01,9.018764964804994122e+00,1.948998625453367595e+01,5.157311810206262059e+00,1.568234394816046695e+01
6.744583659984851920e+01,2.634791413173329211e+00,7.974519649811348643e+00,3.604973568140863449e+00,4.242728367993802863e+01,1.317577484283157752e+01,6.221286918483650119e+00,2.683300964524580934e+01,2.887056543888858240e+00,1.385605326908872748e+01
4.297523475607482624e+01,1.887845107703477909e+00,2.803446031143996819e+00,2.590886560110327252e+00,6.025340298458952759e+01,1.806680313700937290e+01,2.427510700403850308e+00,2.412687547649595743e+01,4.993937848411138525e+00,1.893464352850818955e+01
3.963519889092310677e+01,4.270649828876710963e+00,1.446798111076546078e+01,6.615693535345879894e+00,4.406957542295982933e+01,2.158194024307355363e+01,5.830302756191947822e+00,3.323591087991609072e+01,3.904578712854248401e+00,7.448754749543976317e+00
4.795143510221961947e+01,5.452402130130117541e+00,2.358970207687121512e+00,6.469126852121863891e+00,3.056991384717481353e+01,2.456458870063945810e+01,3.975328942637321727e+00,2.316811709294258392e+01,9.067164311549300137e+00,1.548353894334854708e+01
5.141116572090794534e+01,1.156930115659621627e+01,9.676725988988923888e+00,9.311558307153614322e+00,3.224795054795139748e+01,2.008004230285235181e+01,3.665894715000398207e+00,1.318627799243922638e+01,5.786479147223946740e+00,1.312519025133672024e+01
6.908606659207092093e+01,1.298301988097668724e+00,4.292306669082966764e+00,1.823142605430345498e+01,2.411845369596355226e+01,1.203335554098397076e+01,9.514174018854511417e+00,1.502474989500506908e+01,3.885019833355083829e+00,9.576731842733579469e+00
4.915742939963686808e+01,1.873462693811345448e+00,1.942049030884536265e+01,1.509389978265018417e+00,2.787836697604153358e+01,1.480615826511865407e+01,3.685468038641683819e+00,3.497182358526944768e+01,1.541353344199610653e+01,1.834446344282476105e+01
6.167465614422854969e+01,2.324888778547935964e+00,1.066805059949981427e+01,5.282221393368796925e+00,3.855809969567600604e+01,2.403166438940952077e+01,4.055930834580240507e+00,1.665706895030883317e+01,7.618552628444640540e+00,1.318945271638646055e+01
6.893093419499724916e+01,1.132154524249642247e+00,9.919766769932385486e+00,6.262962745123338948e+00,3.329570181012728369e+01,2.371048903471720593e+01,3.627906518160289639e+00,2.787553710637805437e+01,3.664476807170579331e+00,6.640656619594696330e+00
6.406524923187859599e+01,4.719636949495748190e+00,7.061883247687459786e+00,3.232977674888066311e+00,2.731824038159601997e+01,2.228667094578832319e+01,1.091804845027833037e+00,1.404270273375875000e+01,4.741228998469074085e+00,1.350019112186093473e+01
5.722533086979616712e+01,6.057870421767075797e+00,2.110400533434403592e+00,4.449737830891852930e+00,4.670385291392783955e+01,2.613767222165562742e+01,1.030606140396282733e+00,2.468498092577335612e+01,3.984138546704211858e+00,1.567599572610399505e+01
5.497914718783329135e+01,9.639797153108633054e+00,6.276082378765908132e+00,4.932352977934893801e+00,4.127479419059050514e+01,3.146257500757231540e+01,3.920996123098975161e+00,1.792044487202413094e+01,2.215603959283198865e+00,1.743879228023897099e+01
3.809078296761340710e+01,5.275653246018667808e+00,8.441680143584161300e+00,1.543778377333670182e+00,4.439758074180250702e+01,1.181425579092392475e+01,2.453731833732570422e+00,2.886778729250233511e+01,7.639099105297238346e+00,1.853623663164221469e+01
5.564597439675000601e+01,4.897153692219251120e+00,1.987263424058144423e+01,2.046816664863746027e+00,4.872588829871955340e+01,1.924055370915851171e+01,2.540479954833267939e+00,1.808657244051506297e+01,7.453271059083504291e+00,4.551241673726434733e+00
3.513564843887790801e+01,1.402122913762854139e+00,9.644756298108777770e+00,1.813632090318896051e+00,4.197140939397068138e+01,2.131182524914401455e+01,2.559577153365719671e+00,2.770547373734397922e+01,1.130109672074639171e+01,1.021504413481151374e+01
6.757969621860512177e+01,4.230597060467204074e+00,1.301354164642246758e+01,6.808694291231864426e+00,3.138055008940196089e+01,3.075724716390890379e+01,2.332006857245087605e+00,2.769219644497853494e+01,1.008643196304128153e+01,8.179624395148316296e+00
6.488272065475666750e+01,4.444498373150356230e+00,2.385738558314400493e+01,3.560606343968614862e+00,4.225213640350784061e+01,1.281027043913729813e+01,5.046918671579605054e+00,2.145688512733116582e+01,1.884753533939601766e+01,3.901629194479153462e+00
3.714019368268249366e+01,3.257202399476893717e+00,1.321399076469386813e+01,4.254818219084257613e+00,5.544117699319884451e+01,1.566490156647401122e+01,7.572401664113630027e+00,1.860043023711833143e+01,3.401718047276248047e+00,1.351375255633221961e+01
4.643662043954189755e+01,7.934727424870611223e+00,7.633919147928040161e+00,5.691895811219930934e+00,5.136590358201684836e+01,1.098838161746108000e+01,5.249154782540571773e+00,1.243640167989747525e+01,2.361009549220623782e+00,1.196257209575372826e+01
5.881133075778154762e+01,1.240951541350499898e+00,7.816727961641646516e+00,4.323674228038142608e+00,5.221603057704248130e+01,1.111521921146484893e+01,5.170475054084971767e+00,2.435807710190115571e+01,6.059217023384717571e+00,1.294888267376069280e+01
5.742583797164189718e+01,4.364537844986420723e+00,7.122093686914984900e+00,7.858710830538538694e+00,4.741955948559373013e+01,8.240963823334684690e+00,2.765401411557211198e+00,3.223063438162282068e+01,1.428936208211881276e+00,1.120391048604864892e+01
6.870509099430661593e+01,3.882825205989523187e+00,8.344585332920299692e+00,3.270917234082260983e+00,5.594550347726325157e+01,1.253414692114646201e+01,6.740365766405491676e+00,3.119423826969410385e+01,7.776027799129697549e+00,8.666885129513069330e+00
5.426584307178752908e+01,6.924510040098459385e+00,2.637493483327568278e+00,7.068789544719495055e+00,4.695277416819759964e+01,1.961751023404135807e+01,6.181262503897560379e+00,1.192866591518115271e+01,7.810543257757261770e+00,1.467319391144275897e+01
7.133979627683069680e+01,9.891203232380117782e+00,4.399087508379753153e+00,2.430778770511150988e+00,2.886406116421383672e+01,2.388716311428010997e+01,4.200977606648841345e+00,3.746449129752491558e+01,2.728272429130745635e+00,2.285475473055056383e+01
7.098302356098992050e+01,7.542858471662603925e+00,6.231402698610331470e+00,2.629691957215191778e+00,4.223825048693317541e+01,1.603030017061785628e+01,3.384733307749190789e+00,2.555884021428602892e+01,5.810730028496076116e+00,7.650755233890480511e+00
8.318263219401863751e+01,1.099436161135881918e+01,6.693023004443267254e+00,4.289192026983114303e+00,8.037526178062968540e+00,1.268123276516069708e+01,3.618572900957979233e+00,2.358035691859618410e+01,3.201841085458490888e+00,7.781847445410585706e+00
4.666726259610734928e+01,4.324579690028080847e+00,5.862401740006804474e+00,4.411938362975339700e+00,4.757870024652690688e+01,2.713742674832069923e+01,3.955241655132212042e+00,1.538922704601681879e+01,5.162011026663806845e+00,2.057179701867272215e+01
6.756285716009320197e+01,2.707345838425829765e+00,1.160508945295245198e+01,9.850234979866934637e+00,1.812256281724402029e+01,1.596345590328079034e+01,2.328336096740701411e+00,2.419092919360749150e+01,6.803958450968839777e+00,9.925816237270442599e+00
6.172167311380280807e+01,4.322685904366638354e+00,2.290871922022269747e+00,3.786901166160690391e+00,3.184039119550870822e+01,1.908936486179866066e+01,9.733639410779233003e+00,8.559312244422949689e+00,9.086747957889214078e+00,1.862899835369952228e+01
5.511834316790547916e+01,2.999476741436427396e+00,8.310019521595220837e+00,5.486575549854499911e+00,4.764140578356927591e+01,1.749754608238444220e+01,2.784441159988226389e+00,1.070184315532566188e+01,1.272387727057563422e+00,1.624854724133403039e+01
5.605877323698581449e+01,3.368267159449001458e+00,5.090199474186642092e+00,6.470370530171172696e+00,2.833502201611537430e+01,3.403340723449615979e+01,2.396882005267763738e+00,1.468164576279234801e+01,1.954528082538627487e+01,1.808073788560017547e+01
6.605389842291360480e+01,2.212498838765099674e+00,6.660349729689484022e+00,1.051261828584341806e+00,3.694944580463715056e+01,1.744086186045832321e+01,5.488736158213633587e+00,2.045850820666418457e+01,2.628013220497607882e+00,1.111701206002732789e+01
6.825067081282398362e+01,9.176575975320342415e-01,8.944399897804187205e+00,3.971235205519936695e+00,2.406206584806850302e+01,2.213179209287524429e+01,2.522095416793122880e+00,2.097036989182084454e+01,2.875044457614624793e+00,1.041525490959837263e+01
6.197423096152866151e+01,9.095216241209916674e+00,2.029726826503081227e+00,7.736033071140058226e+00,4.357874771842135431e+01,2.367046620115644018e+01,1.040045698620714631e+01,1.319346482744419013e+01,3.336751383171082885e+00,1.704549191366881544e+01
6.276704759846793991e+01,1.652267365150670075e+00,1.105362145516016525e+01,3.490817811390572345e+00,4.324473967700097177e+01,2.150026889920220441e+01,2.430558639108443053e+00,2.442214890046440701e+01,6.087640652431137056e+00,1.741147513207432240e+01
5.645220023716555602e+01,9.163981292053637873e+00,6.244524057653421778e+00,7.600308830763713885e+00,2.989476779565372055e+01,2.054319394701672508e+01,3.565282647108749980e+00,1.844630721863618916e+01,4.372421378169928374e+00,1.677759872622914372e+01
4.892557551785043302e+01,2.244208611397954911e+00,1.882001809388518687e+00,4.835531354722384378e+00,4.258595115091172545e+01,2.363564364831774611e+01,1.293929708589333760e+00,2.065048715787286682e+01,2.194329676080519764e+00,1.881292749531924002e+01
6.823606137304376773e+01,4.883115737129513079e+00,4.703274992993073056e+00,3.337456595915651025e+00,3.079205022961276228e+01,9.826393644751401979e+00,3.559877722756024543e+00,2.499164385051538417e+01,3.990904015828429241e+00,1.073980796790480063e+01
8.571643251208911352e+01,3.663706299286807688e+00,6.179806242471038047e+00,1.730617167826317138e+00,3.426940251182193720e+01,2.245600615668064393e+01,3.883360597392296665e+00,2.639818185928941219e+01,2.762345335203406194e+00,2.000072744838979943e+01
4.803530146098023579e+01,1.026784124082113614e+01,1.896008141003820313e+01,6.761978068812196874e+00,4.815732013167045267e+01,1.179114252565296539e+01,7.527257428435731867e+00,1.385096962351053662e+01,1.094580147048357599e+00,1.461411409348094814e+01
5.781376098070637681e+01,6.336728655029300050e+00,7.918808447317283949e+00,9.038499621266963047e+00,4.579458118957950319e+01,1.157073801474509622e+01,3.732092854502455648e+00,2.234645692383631754e+01,1.003322613803067753e+00,1.350559682966443731e+01
4.396993381400591261e+01,4.126781919611349991e+00,1.897097761062452204e+00,3.473772728239514329e+00,6.188866427410967930e+01,3.094421991817725015e+01,4.029885712058900893e+00,2.432047504557289130e+01,1.439398584384433910e+00,1.097035637322837864e+01
6.307470998519119121e+01,8.685845565990095718e-01,3.698535114623681341e+00,1.047200638073192813e+01,3.422380380005080980e+01,1.362273862887841247e+01,2.569630607172559422e+00,1.984006962854448020e+01,2.739182249991241047e+00,1.295132517866743527e+01
8.031190820846958900e+01,2.219647953005106977e+00,7.783667767670523929e+00,1.645699527029627962e+00,3.575886203376376926e+01,2.324854507301673223e+01,1.019344395778136958e+00,3.424465455912275758e+01,1.097942537003684382e+00,1.473031407559086503e+01
5.967366765336856815e+01,4.542128305070106009e+00,1.024039536750563251e+01,7.860835350700463131e+00,3.739881951295291884e+01,2.092634339406422228e+01,7.547524271835405862e+00,3.033233331015542689e+01,6.714947915451609184e+00,9.823591049346449111e+00
8.074490822760891717e+01,5.259262822846518581e+00,1.098763624765686941e+01,8.818082443685502980e+00,2.845224886587385527e+01,1.743216866694926281e+01,5.694175296591696522e+00,2.963639963017158507e+01,3.492402150079371825e+00,1.254330177898716592e+01
6.810695797808965324e+01,5.526793774010155147e+00,2.539150889419039103e+00,5.096273334517605669e+00,2.844248998105873127e+01,6.697055931944221996e+00,6.495759138921174625e+00,2.059897688366858404e+01,5.830711617972498040e+00,1.572641660084904558e+01
7.096468522964080705e+01,1.584109954256422093e+00,4.847944624078150966e+00,4.725623118047717064e+00,3.727017682690002687e+01,1.198353094881463576e+01,2.342104600782401569e+00,1.870583420805100516e+01,6.914346644954687093e+00,9.722229974924921692e+00
5.065486928404419587e+01,5.812588454514409086e+00,2.266876606734431476e+00,7.784635639626659831e+00,3.495418370146705200e+01,3.352383027542870053e+01,3.910697799553779941e+00,1.638935463607668552e+01,4.856477465299244400e+00,1.490707226770561711e+01
7.757305636952636974e+01,5.573802902635766721e+00,4.399634248051237151e+00,7.411020131467799921e+00,5.176961293938575892e+01,1.539589253077788733e+01,5.684941269431228683e+00,1.499522726181078980e+01,4.976377230814308383e+00,1.128102124654956206e+01
5.540609836257762311e+01,8.494016235795406322e-01,1.315517547870903670e+01,4.875353347139463445e+00,3.432192046976661715e+01,1.375305294754661567e+01,2.509922910812692809e+00,2.079374125348444124e+01,5.277907523331196948e+00,1.311801221350354218e+01
5.626105672827819149e+01,2.612118177230748461e+00,7.556061368385593724e+00,9.724140080058937485e+00,3.299688919844001589e+01,1.089306626055786964e+01,5.036270809323135644e+00,3.570584716956644655e+01,7.077271361824350571e+00,1.719786497678554582e+01
5.259507104534127109e+01,2.077956980383773633e+00,6.008387997869579777e+00,6.319437630728057975e+00,4.409139764456750044e+01,2.325705050590756429e+01,5.353155898433591631e+00,3.386618775661840886e+01,4.482762813686049341e+00,1.200917785691489570e+01
6.387288818987303785e+01,2.141850356283769408e+00,9.135987981912588651e+00,5.789087041197589656e+00,2.961060570274893067e+01,1.717530019751776393e+01,7.673472556287164181e+00,2.059228368879181303e+01,3.918611403838176077e+00,9.150499011999910337e+00
6.884381185281213789e+01,5.333001828401120470e+00,4.129424439240422018e+00,3.836485853686054437e+00,5.602317232095213484e+01,1.599302017240098728e+01,2.305519254489797554e+00,3.216214592368579872e+01,5.039909393619337763e+00,1.439409509116297237e+01
5.166037016930684445e+01,4.746610599058461055e+00,5.971121002517971732e+00,6.935169465666408684e+00,3.577522944314146258e+01,1.778843785300826852e+01,5.336195648064421704e+00,1.864457118791411006e+01,2.684354158280076952e+00,1.851852660349274871e+01
9.697978123253716376e+01,4.274259643359582306e+00,2.332674017308504766e+00,5.098302750060888400e+00,1.469434708355549901e+01,1.083167277174271881e+01,3.815248052038891391e+00,1.199921013380210333e+01,3.836525517121113893e+00,1.119856492892423816e+01
5.415384779732347909e+01,2.299786057792625904e+00,1.130455067756415488e+01,2.473525217513399710e+00,4.577305004143899225e+01,2.218523141450987879e+01,4.354404045539626011e+00,3.745300366912978518e+01,4.512017722966318090e+00,1.155116948667251187e+01
6.601122639168320916e+01,1.872212508143986431e+00,7.487227304939029437e+00,4.164947969271096007e+00,4.178268505572753355e+01,2.677276065148451067e+01,5.698473652398105216e+00,1.148572504523657223e+01,6.293248529217475351e+00,7.492079022349189543e+00
7.351983163395854604e+01,5.500342163991278177e+00,4.253698307646423871e+00,3.732960875630239261e+00,2.298750608357520520e+01,6.747359076524007904e+00,9.545869292207493473e+00,1.898559593304903359e+01,7.156805598472508301e+00,1.763061716539597867e+01
7.807657686136776931e+01,1.075681238019450525e+01,7.048632838604765638e+00,4.490104844382941884e+00,3.861841986946032534e+01,2.154733985925567552e+01,1.030537236994314654e+00,2.520904203434352198e+01,2.203551044714792351e+00,2.107956916113217360e+01
